  , ,pop1, pop2 ,mo_rap, mo_len, mo_sol
,2935,19970196010554555554948375861128218637851530589150562574800163692568874255025835562046538045137236453674750980892282322944.00000,0.00000,156790628051280545626966807759185090384055016342663018513091467102258323464782352767312625077184016041673918956993249280.00000,0.00000,-30567574269661254913643860559577442361409546974994220995778922293684396970850585204425936523066452043516440926914816770048.00000
,2936,21946060505576417832698477204315523319444829421624027567260746326961041884203473308054864999818205657508649692111510175744.00000,0.00000,172303597225692843323240143353663001317187739414244773934578119020229876317446915675770280000235412150894865218640281600.00000,0.00000,-33591950428335241440024063375366016549641705798637873001900701878567992436005300586687126513893604355282266892508325740544.00000
,2937,24117418349818521499800486454263101576729223680141891135028492060519470599473264181287286130391089531183030143054377910272.00000,0.00000,189351429903091816847148029679309732194318203041888998560912625684399123424416185361434727057387648437928478668245434368.00000,0.00000,-36915560378623301710034720513237917271627385958999019801370535857866171494252851545133300566026765079494687783590677184512.00000
,2938,26503611785466823381014289049625857316053327932952114110950312320400429307732085793918728124831344236244038660541604954112.00000,0.00000,208085986500804014574760756289586137682784297478947086324652220730626661510129405129681675026594286218778173396836417536.00000,0.00000,-40568010511181224551607148731149983844024374778334948864070642280046545134224536178662821838212056892426693792854599270400.00000
,2939,29125896789032628410873753603109804805086670517484201930305236453621613371789350587718503898066161099609900010985861677056.00000,0.00000,228674152606997376298834815821642119147092066803986389110072083581575024928969874008527481047796141976729093645443006464.00000,0.00000,-44581836492676472950875079773832766536901306123202256299525349274779831683989784509084689059147646988627124890302804918272.00000
,2940,32007632417501442516700906749305248542711582458657569650495511332054453440350988027212857471005663894637011054656510492672.00000,0.00000,251299325581092286380925417541074344333684745922778304730373776659753049154208520071371586206166952010879247468357222400.00000,0.00000,-48992793090307960878609339999375200200427605075277534551689925630565778020844480175127058279048972846631736427179277287424.00000
,2941,35174488888515908235548414701546054204051583390042123700055392046697184053318447031328382093097855730740184907848729231360.00000,0.00000,276163048239407392438649136549219385224021877605372249718790061896164820731662974398590842731860267809212396298976624640.00000,0.00000,-53840172671756738570517748792160103808797843511575608679419206479717676074841529230579807148110532455974530942797065748480.00000
,2942,38654676248150626345077862031930581622891996954504210560928074263578270564211678720875058175074595548672235348101827657728.00000,0.00000,303486804178751460109254999949205177727493144024778055434418726471511945357228836756657966858965360449870633908870053888.00000,0.00000,-59167155217734081488529393034243283098867580676236088411136362342805783183496535138507691307410091942105144179623796408320.00000
,2943,42479195663228958181447914326191058704640315516079497718227415383406866604347345513977118655397942178760657981509220696064.00000,0.00000,333513990730527149024188535277882275074695640066812906899537649366548669523121963380458622898486630961572959451172831232.00000,0.00000,-65021192965004140449554990665370801449536597233206805357943849779012797220486986050966243509446892196737257842710421700608.00000
,2944,46682115576669011769877523120608394076451086222557882749183075855127340666395241615116114430110719640926923373428038696960.00000,0.00000,366512087120228037516704259267264235008140739739269183761736524833567038521086730392734874417125012051029493055938887680.00000,0.00000,-71454433106243470257088977132688974240672068758050988640467073119781954390408482182867326991359896472091129247018206101504.00000
,2945,51300875185823492950140114007220628526284067759550513538905461112249242859387051292428583125762451533184128003025112399872.00000,0.00000,402775037146080526545921066345781623960691389357885427945313916521760786307653782636694841635815571210119567808665747456.00000,0.00000,-78524182312106215639837511480557510570935418978214922197243992781922384953070296938276797057350754508545614488664342003712.00000
,2946,56376617947168680239392892106162342344360246592892203714783563955984031147472382864939370111635230727793595046121162407936.00000,0.00000,442625867601497419821091930456977072336220984263926553288250571369965238649386120773541495602466882503922409015143825408.00000,0.00000,-86293417213411827652703289033083379547494615617618727596356437557638348032882008032232735316534453769157772771448561074176.00000
,2947,61954558078169407153204546267021588896579463204597421912275727879287386181848701970516560203340282768836249805937700765696.00000,0.00000,486419565765993357282797067176701416181204733571130032600470919144368189635981482771074622309753932646711818961660411904.00000,0.00000,-94831345390780493338336931030919716903367667746534298571448238771323222727931641000551184838365114236801077600653238337536.00000
,2948,68084383321082764166301089761753025235707118911720805730295321380307753831630583921665687861182039060008520817504832978944.00000,0.00000,534546241596967784187657747065007883390309977991849533968647223263024220859209580485149963921849880725843006041830195200.00000,0.00000,-104214021868956690464475099724268825668359486754822750419238875292208652490608053541629692067492934750095481545911988912128.00000
,2949,74820697556480724319899241962709730860931009642731762591348610921505635453097616286021138297671983960759174408684670287872.00000,0.00000,587434602790849624783198548348699847259161617626583036437099014043764172252802467290072267122239355521303784462751891456.00000,0.00000,-114525026607491820944565528078163525912360446843888011390988288383662681973449467936964619352161048838495714038821878235136.00000
,2950,82223507209249585089490915473830301402292089018399886162916028797739165758662405962554071646071129438154546796188147908608.00000,0.00000,645555773669105779827676836175813347617487049195998757265707326507117893862344401392683655335836070784722019562136010752.00000,0.00000,-125856209022806193415463009954553270654449444946406199946742253972917291089796876986906995092907038406394402884100506517504.00000
,2951,90358755779922922656127470878816301277977397882204990762872190173893811696184252166306955676208266081139893730827770527744.00000,0.00000,709427491907375335567859908278031368322604304570025776975827064666934934225827323119454317115856727653057797095688241152.00000,0.00000,-138308506173759779220933128583482409973889172097559011480164854896513752748841277995792164420631885892343478481624410095616.00000
,2952,99298911262900754721989772831971697058150841266490400278157607850051252373027103481033613173807453872693014416113837015040.00000,0.00000,779618720491779644783580097943322359231764611876775951599103757516283272861155003123619133789383563513320754517702082560.00000,0.00000,-151992841899048211236146318620408367342340173195279397525109107209012500185283435538766618290721191352562055336579353804800.00000
,2953,109123611684218443011568768199759240068521244878099763232036167917699815784946247190017913235465883376285277399470158381056.00000,0.00000,856754715985261350780703115648322165183364568091803543214796015690882336458103672739730816852940199113839312492088524800.00000,0.00000,-167031114915851779714309587438428388321384058412346120150417571474917679775199984597146765203161592301440397223299815309312.00000
,2954,119920374509252574817818464179483462133535283894205660669790599499224525449811321178339232673822084445835880313492252655616.00000,0.00000,941522598251571087193891409104998475630801386046104833062440022655257084827107128288445051292842508316530112483282649088.00000,0.00000,-183557284681622820856645303365386856057506122986442397725551492802137857724551059382229477277958682837073447705123349331968.00000
,2955,131785376239697649998274567196462113838761291593235829613931295658587362170344268177418473772079080745312664879793241587712.00000,0.00000,1034677471251455746079550089895402787481361523881498178805907939220579060476618951036326176988066948620424508585977839616.00000,0.00000,-201718564691761675288261854422738106552887799988154656844693045833430974936719565640842009168634158264717004417368124817408.00000
,2956,144824309144387029697771191321027180491674298040466802699396586028968501102859579015451526307584016040063938811324524396544.00000,0.00000,1137049149434497559916569010543844928328287087552871043718403701080147678445400867975960864987762671406189680901188747264.00000,0.00000,-221676733842959450336635986673035600711865248151020666038799992748170391746868686136542383500212136288214331759143686242304.00000
,2957,159153322755631908794251207831287160782113197502028563100690147267300948104448786985469480323111163475871181193780544929792.00000,0.00000,1249549549644642941521581554944648258574347387380548959292910006516931837886953781204104353425205945039153542939222736896.00000,0.00000,-243609577543703499107223792228715793193231327186638412732487322138524573124468475003173128710135655962229895426472356610048.00000
,2958,174900058517835174053865458905301269193539789020945572608360167977807372411325410608623163245483462938076998052444574318592.00000,0.00000,1373180814385786988441237151135757953957889437704634429384340071319461072504201720704142879121702180789519895163993849856.00000,0.00000,-267712471409216084663474706748741737930824319018683537424486624947326614934584247946016003667131517242349737931202008973312.00000
,2959,192204786804928240320693452474092592924583861691100175454532791063468686224138961475726006884173316846141620954322480136192.00000,0.00000,1509044238808667071855259758021422788862824855285272729147433529009270135015008687735187935525948800793637368169047785472.00000,0.00000,-294200121648225277404434510798204628722546538415591585677439782270139540376700452099942031548774556273885965503862719643648.00000
,2960,211221656435070575710141067136408252264408891903655188519297135513858132883403446546248181157889878707811761721502869749760.00000,0.00000,1658350080939784912181221958932824153329258648667588101352698569234399748266612733376634528064926066446591604672176324608.00000,0.00000,-323308477644762098825753997890159839082241642125949124484893051814777436474812284660803592101323391234174143105294644805632.00000
,2961,232120067813165664590146113693390005164697633157390677771562182075325702019175413085769043823280474094396125817689893502976.00000,0.00000,1822428342540912078232824665138889063910798130697946065179544960759636081189703608584182289642541281967910746612704477184.00000,0.00000,-355296833772074679789134625866467748153760394466390449429401005469473229863541564306174277338299654862685471787067981692928.00000
,2962,255086181933012259276766455462765706570648421630203097829958851528572995407624445373125746498200076312135339656553001123840.00000,0.00000,2002740616634016497472285427858926351551340983454406871974588181585893881279512433494659304161992909556770373720399151104.00000,0.00000,-390450139161410878942637900532447171450002299868297477553343566908859167109111847247287691756514814017337946606162579292160.00000
,2963,280324578681133635146090589843197980751155288196959250420883987661781767367390781249851998821223971553069505881842347147264.00000,0.00000,2200893107228196742074401563210264761726529304401969015478311755950347423520400938601228728209949416344342407506219237376.00000,0.00000,-429081536000863015791497304349893097085366985444839069112238570108191720332927510353689668288513770447966268138568420425728.00000
,2964,308060079214292073050377888160690602525670369991241761256116075807332582720264018720538561414959764411502165485666565095424.00000,0.00000,2418650937227071422512341785711543668909231779902534756652280420571240607533564936251377709463888754613052433970776506368.00000,0.00000,-471535148975190918327909303669537747395404200478305041235396367672511241455627707093257739110090458905026904584296029224960.00000
,2965,338539748644248757717353374816850868162768659914120457990180628674523979752380839622912935368419189871236678377541629640704.00000,0.00000,2657953871970054666805401177573332524972907452140996150335125967339378696811518751475817132117193822897596001591784112128.00000,0.00000,-518189150694678950488236416708577070518086125209807183719616735527717312677064792038538692369529095098001901059900998418432.00000
,2966,372035096869487461776696114997770929257723396332773822230090790350474375652124127201661641105378434782470665467339015716864.00000,0.00000,2920933598471281209748738560457851538386916487197624557215789162969351155957158302870075319525143933559841240438047506432.00000,0.00000,-569459130419565866696320782731778887140648675782260484235121514787847073923395916931650835892214196960167974187079489814528.00000
,2967,408844497158695121820804379321913721037304588012659519727046354237436312423431620510181534424252423426241245359161735118848.00000,0.00000,3209932714277935822726266498012925803700599985285180881850329294185582857348138756710606982803960943261824090778172915712.00000,0.00000,-625801796088314096180126396507743010448972395257830759053375892458972954462921048558040231574913654609994227141163245109248.00000
,2968,449295844030502831238200732170231705882053247313737802886343886474201228963547277651533023234448687487479252157949689200640.00000,0.00000,3527525595098879667009154665404772744266166727947554445663924452271341191882343499014814175603672269146074606351159394304.00000,0.00000,-687719042627021253142382117319792870237254051319661211565748302617816715238776833250048268529482670547512958530907271069696.00000
,2969,493749474105618918620620146588387402556008803037058710584592478360706198877764013591311810631733082667043556263609493356544.00000,0.00000,3876541327090345156814440191645619540270478338833854400938345893639610253597968694937435132182851099853560226789619400704.00000,0.00000,-755762422780074880220893771840103571082014738683728212385558850218577668376806605085006266999811217181114205129651815186432.00000
,2970,542601375950017378665981417917074700155124858062311637942838157380663673298543104962281445355064062322400046850021622022144.00000,0.00000,4260088908077260222825008062850640979963163379147127504582703697781173053115927396595094680156160723460877170188052594688.00000,0.00000,-830538060287770326151304206919266185972910874763409342871770869264847611197326147790228468592547827934547995778410596007936.00000
,2971,596286717502149564421339082848815416989080892895656961240452417278101958672645685619777128967336051679093024837672984641536.00000,0.00000,4681584942200191038239336993494111127909552701310712680038997389403838109287647592769990695403168527221708971765850439680.00000,0.00000,-912712049176994202164346187627807485697904651656803759768569704606299016010959311258603769860110970456072238007758662664192.00000
,2972,655283722506153666756104251755544014882741966348755927527748090265337162336908639982593884783322564982950744702629609209856.00000,0.00000,5144784074689099576333898506315995715209708148714723902922574024345212482750101313976849244323556405136164261146570784768.00000,0.00000,-1003016387261324914084262234463320210073365340278607388989003521954592676531447716515024565011545414123985153117542395412480.00000
,2973,720117930481947786629766360184151250058027527269239089823101806357130330555031563934772426241475104981597632279480478203904.00000,0.00000,5653812437873894431935838058302877687209345084787588309166224713557996018779858993398680233656611570150408449655624957952.00000,0.00000,-1102255496705585021247414029092924078604818176431194694710825679391415499624003634184538144529941905826110191728579489824768.00000
,2974,791366878179601921804378611706477358754152090766026602739135553644021102053463951804353125858355368478704289213770490707968.00000,0.00000,6213204406365535548038377681985445423275035579635676001922233602872617485064624567051850986620378919556770837907508297728.00000,0.00000,-1211313389739393813502227974494786405279649104488809039231888539509720302355845569845359300691876235166375042901878660661248.00000
,2975,869665244219923402842346897933270198535798532252502413069958883916749006546349562263301023516078307888844511941900221022208.00000,0.00000,6827942988819246494190471108044646540561168286903868655071683142874374965301472128723219387107887935882590448389730598912.00000,0.00000,-1331161543351191242119632018985403865151502983085138966933472925767830990367273297080372182505367803295003513019741593665536.00000
,2976,955710502749208561435608697253434636863357194479293260460663806346812022748074084093203739864795474441122370848500851146752.00000,0.00000,7503504216085676928109138406225099333774818702488240548492552927000038000581609192592667946176027069581531747265625980928.00000,0.00000,-1462867553109734784701280067150716193918730764278758519239395369751497095630619504224633659633286037837776151085619395690496.00000
,2977,1050269136470361425587906930913394704798156929018508180197310301102356459088237375274323218312410338268543769478157788250112.00000,0.00000,8245905921155313466124544180108476855028922957560492576468044858431068242204159960081513465323457511856523036219018313728.00000,0.00000,-1607604643200458030817681743592608877044525258264225623484564186434590150535712477525805066300178175737501735843836683354112.00000
,2978,1154183464395449934271079745952445448556389564925550288148498977825073693761629405370299244557897378985312175567304560476160.00000,0.00000,9061761345423074224146910929468595801280513749781845847413179541373880468419982924783231556824500417920024849154349989888.00000,0.00000,-1766662117391161604263849093371178941690485130397686473532407848250613338242969999135972190623691843250685072337319053230080.00000
,2979,1268379145140647168914633355208488909630789341690867789880674611744066618155916832733622914696412122550457025599893942566912.00000,0.00000,9958338048792437077355610288495995154624142384505994242000939424782424998503057095773767226220385330382528790954267115520.00000,0.00000,-1941456844023211707663008384798723937972036434959490398989784202384939535999716461537931199244670512325346227841452103172096.00000
,2980,1393873422602172823251029477138229935501701122167438331433906159516101899943011917846878044350860914153748171408301461864448.00000,0.00000,10943622648384500814594742084165461758429872682832281307127180984831746187426398344523447905584751063847883574796464685056.00000,0.00000,-2133545877335416006445610158908905856222069064126805656277720389281114322068325170686061448469595254415314522814568854454272.00000
,2981,1531784187464903932989026113827534688795598677554299394730885621577734910429405150488508063038893554974912472370499565912064.00000,0.00000,12026391962538050704720792087917754966469803539206771612965457878863522266667566979868785798534156075746756446452581400576.00000,0.00000,-2344640327550091628717738822393355644878340104150768225508514398836018959519700006147096573997480502608211681987078016466944.00000
,2982,1683339935262682824569398925405905127591349503406334872045017252629851507384411845287067959391784541581727124833172463812608.00000,0.00000,13216291193844363147746190379823807957144186428579712094021373136430574418114373740677533630089893052750351234349242777600.00000,0.00000,-2576620603274687047576342192718462514571550034191700223396904117465145791841346124260556301054430036991937674454535835222016.00000
,2983,1849890709695746463160878351561330411649183482843539114568493613595560294523224711148478938114430883533160946039571510984704.00000,0.00000,14523919847663572294243532410547384090872895315383511442224881473382715010543873964739917641091614149721637145788844867584.00000,0.00000,-2831553161996773507207653076974329584948125815212114684335286210214736504158040152348611879804325028641119591759922381979648.00000
,2984,2032920128687269156449244413794801910977874993203465633721263373711984032322189500353093645542649733996508857066453571993600.00000,0.00000,15960926151476256057950341176256790406539485691359028313683756990439831937206573395767928359895896100584988254300304048128.00000,0.00000,-3111708917884166759113611042793899695883292834692284301464107227387739097532558369217603961203634459283292268441327154233344.00000
,2985,2234058600305951526796518480915209436181445800322519506960177538620159007451223068178604279602533882639444867301913500057600.00000,0.00000,17540110816148564073274883062391594297280480644927932226612034119270517380408802528255595130924655745322528543192771461120.00000,0.00000,-3419583470865056452228053328060542864312997019296515929959327837646776548156480863897512835670742512750363063009246789500928.00000
,2986,2455097846280793112201638130407239586453369736876097020742393746636495748410905589125219803249061063563283116640424882601984.00000,0.00000,19275541063406039177773794694674411331128116892674720205976384138596609096411572932912402839285609204512783985316171087872.00000,0.00000,-3757919337186794662684750856651877354999646222128852042943096492620975047411705748293720008013347128782491545602871202414592.00000
,2987,2698006862482089380567879117259015708080858156959346211180563209905191349747554289153216512221240226252286126574030383218688.00000,0.00000,21182675935261629715783380265455325445058914468393659934234850258993782415486176990819146661015112849540331585838971355136.00000,0.00000,-4129730379480980432256216555510327637434083723911073423167724050336557717313901960251585644674755791866594689616962782232576.00000
,2988,2964949458543050990216936890777138063151973326212741696345890068941679133057303398916761888329292281182173654722138882441216.00000,0.00000,23278504001641994811582711284171995356720213631922058143928271354252352646889142374872236332711524753630846642427506196480.00000,0.00000,-4538328653955454956635250460945517084507643652041804582574275456752300811977165943807031369145148858330191375153063127941120.00000
,2989,3258303532863267324879628973642239094616088795289230105989416128785946931029362496229551337286314827284150612908531014172672.00000,0.00000,25581694692898089382398609014271778779737176191615624749610580845830886479496355702950715905147945681416361908787715506176.00000,0.00000,-4987353913865357047415405709255848334842322949961031835163395013980075880087644097743205929331310586724168055158453846409216.00000
,2990,3580682254693852951383188898508028493020060806114257052519239825851904099133076257134471915681123365549594808962840757534720.00000,0.00000,28112764605255095546487186663997334281770061732599926737153143963723750363142894736247770382508492982132016022892683722752.00000,0.00000,-5480806032077252397277473014375622758800243529855437074670059977150286212280159077570796465869249036140262589500064241025024.00000
,2991,3934957341992205066181979791514552060264421791765148121218390953605305987315524212807279021798000525841583891249336873385984.00000,0.00000,30894260260634413065891496472279571776605424387917936720833303152127874455589253122893711108278294321468189080824204754944.00000,0.00000,-6023080631543358463610267549365524233051093259423364161506975484836169912778665355206402603095779910298760290125581522042880.00000
,2992,4324284642403218736574186329209820482617238455295365401144246643135525822488515689144702429978824891801599001112573284188160.00000,0.00000,33950958948854117684193601589534646930097736617941249628175096164541280260546018566606817223245301895627552386600000290816.00000,0.00000,-6619008241078619547934635021708358077700060236428247534790617316110664411816191446543937305517662322481428846525457576755200.00000
,2993,4752132245239820463194766892379821820207843062639415920886291083832388102798318308255731971500615538118419568500733579886592.00000,0.00000,37310089441290522695757738382656478253634190290311726442505459901087807357750238114391385919034867336951614734357575499776.00000,0.00000,-7273897325236446452779955957492557273016097433572457760513462502458347204302895274949650700225591616465231809062133628403712.00000
,2994,5222311374881580471341470591510001874737605942036096275600686604835266880761860265981534532226473149878953141485467496087552.00000,0.00000,41001574542096445358626534842789184264180573319528027884253660694013672228753373196823454366519864135532055748274020155392.00000,0.00000,-7993581571589023384384905535313563558536247936097833650999869441144672909684822331464883988325917631520736515640735857377280.00000
,2995,5739010340786762313416123054192269649618742009727076469831942910232533628840328599706947443538587158104415769194452054179840.00000,0.00000,45058297637598548237207446086583259303370479160579079751702059516589812162358666188048493301509528433053741772584104493056.00000,0.00000,-8784471856642626349979561200086800708246098059682409033254115156410869462927222664611808680006875210088687574077787303051264.00000
,2996,6306831846541177048795048284028518933265126550184652715036206395584494044061816090435383878556408502247220447271605898313728.00000,0.00000,49516395618269604156449740808899064816670655592959389165318463317866314531265844445439617120691806691976451674509601144832.00000,0.00000,-9653613353295215931730661006778115618613772022020831885242436099497455929573931359174777425259979633662609927700059764293632.00000
,2997,6930833990289181241644137471574521393886444618310139353723496029829088754856851786075060061205303324539325627491574391767040.00000,0.00000,54415580782595793891352944296546658047955412266576378607231695032913047571257757960349672420485811687917237482311282327552.00000,0.00000,-10608748288543921791452081137899652878965994339904775984719252027323744999303645412968136535588016305198699564134193768169472.00000
,2998,7616575321774630553555993080566632570548634554828204134054465941293355249338960557492481420883921043817829381071231061590016.00000,0.00000,59799494590327083470409498165418381039726278013910375054678323032312650060157889181344485596100362826088803462275932356608.00000,0.00000,-11658384910481904819936269132590585282651182811038340806735963293164747057090141250302723664309259578400564364560689080041472.00000
,2999,8370164357355474056026343538469217270198538973854407510409990393290120273829703702853042508265038666166072705916663050010624.00000,0.00000,65716096416309768055381324193676812801215076496765167986450017817909630754747586944527867860505594424932669293582660665344.00000,0.00000,-12811873278935837499439706429905466470772332094813452597283632208986682314806643206657552505297062259762220549842654550032384.00000
,3000,9198313994066872673695680845152767797133247777023779806608103311585944656125761418996963365934124942903031466718823798800384.00000,0.00000,72218090767882195859252668788170535987108258077023948290449549021252105114365336583788368551391243430006619674343351779328.00000,0.00000,-14079488554879527006603324378533053420117419205047592079331517170066683053183613773208048179622149530543811860276149686894592.00000
,3001,10108401307447968849843490027755168518778890492007336780890673486489845528107166675938933363965590314449306125942318323204096.00000,0.00000,79363396771444159274716291656639512508659483267268374267595405451741548449842593567715776417154373100363657410119586545664.00000,0.00000,-15472522530557596288308682002666421853107723972769155573133905892796136933405975901862608585567223037476824247317269974089728.00000
,3002,11108533265805467873257091438912780702523612128170124761211619344271501625321886210070626663719312855876449391485523435978752.00000,0.00000,87215664110340195117966939969212143999357197926431459282552985643608303959361569470695058352494852902988965271463106969600.00000,0.00000,-17003384215660589738614143936929081090228855688332460719520387170676891903847479221438487032234048086510933529291700649852928.00000
,3003,12207618946290223610281895779059990421203515351166447234106082783833644784038162943791139197409377369109887139282758259441664.00000,0.00000,95844840009980680367162584005180933951896471292757254599835866762332523251833570648852404400294271967145144081405523787776.00000,0.00000,-18685710375563212923212634062026175948430667933870684441051861890990317196024695297844389279209687848924869198556325612617728.00000
,3004,13415448896080549795317094421972965685772628466568028268858052230389249477051389050302036720285862414571386577793623435247616.00000,0.00000,105327792320848498078142619876114210721914101143695874251193929111901904880571689117376594912032903230239454284088847892480.00000,0.00000,-20534487006289521309321484034442502851953367213402860372017943575475464736514694776650646949481875539291894179092431842050048.00000
,3005,14742782345613864622641912152347987014744434926916137864045261044570550104745762888965571080402646853908118821339291189248000.00000,0.00000,115748994249753462151723779842378138384752086544026957432717449606361635204304707422675267319354581494565577852326045024256.00000,0.00000,-22566182828292051097486989848445201451329921713646022003720789096340960884486223845424012348715175927988832810624583110492160.00000
,3006,16201443050753566190411655335581237978605275710122375576687232488266700009809676113110026550855897921876360502488349888479232.00000,0.00000,127201276838852924812998073469128888374287967790958266748795133822414197581275005070294402161537061258456368271297351778304.00000,0.00000,-24798895988194386338956563006636282994860880309423877625460865059456588441592187791745324966147002167621380705667498580639744.00000
,3007,17804424617643742530409098603333592663103197523857506886840574503731719485997343445925915307821644906773797875015637037744128.00000,0.00000,139786655895448235514741994930097101751021818984726012195619917084985841224469400811356757529522196249147834080590586445824.00000,0.00000,-27252515275301862025346522309867445555001162972424092622110831457858935312991079635823702189926037496506003705326264018534400.00000
,3008,19566006248475146013427481788512526209219917844772687655613973818509748842422013279148864318737816855830326045113076255031296.00000,0.00000,153617240738765715178136350725839102426189938804491941066704889142035670666740680788294438084251725250439774060202256498688.00000,0.00000,-29948897288981188447888824442583030175511734270288347318855334913936489351420230561860381822489003969470186683294405663653888.00000
,3009,21501879939214368963864126264945638048472195486802291028979609094060294415748534603054687371668728382468094840799662302035968.00000,0.00000,168816232858749671748829346558199774710609170809640285892111182727341822561373154151002654946008825951732844519212191842304.00000,0.00000,-32912061135098653961946537825712039848583765311798976992127955153058048744378609445810029635079766650338892614466763661246464.00000
,3010,23629290262361056997051934461722405169578145631077395925320389122479739141859643489934421604746113052598263011397036675170304.00000,0.00000,185519023382821432423942240942560634103903702537181954525519953909643000480410667041424060902202126708224340663714992619520.00000,0.00000,-36168402385853587919833172693274992426221859621558874142153056131472933695561257015160671108794381137507570894878883557933056.00000
,3011,25967187979904218336621062905050619672812435073463202417928199037288214596967008665258345771477084557940859546801929510191104.00000,0.00000,203874399126730753906285672638773242349251426679843449745008726464735076625995454401364162137759297000175056953588607614976.00000,0.00000,-39746928208940268896684548075605523101606700845142370878106673243166512130367388881672834121272092908283014433120682640408576.00000
,3012,28536398854846777466480887781845876683262936803710717463754397858550712149127990647849341477812417094771555722946120637218816.00000,0.00000,224045867972881436308508764383686221861997002616993152017685177031218741613196143687994687554495428250272503510837898510336.00000,0.00000,-43679515760545740727613113123893348346461961649092527714988518143303793662976553626105129181061933172809708685297850288963584.00000
,3013,31359809165054773033994351401380672196564017336624553064158746374579519634304415819908531450958717893637350803025183297765376.00000,0.00000,246213115382471540844390804846678563042854295423691809230638277066012562815970676984578470679165241713407992443959934713856.00000,0.00000,-48001196143922897049889351228213415725052196363599693429969454720497847526941773498619122096350594634363712855784866216673280.00000
,3014,34462569571970393513161488516000590897632147800020719678469589856747662354389338474018601696366301881340469063022938404421632.00000,0.00000,270573605015914941163574190033579390399590082838866878255608024027685670707000405637041247899434890916295712157262193623040.00000,0.00000,-52750466463013969084953908632090094426930532757874159446053593309717942829353998546296267597582942525790785385405756450275328.00000
,3015,37872319160231256040728837466518320445092948975823242216124479174232495121929310858003415885516717125727960378894561669283840.00000,0.00000,297344337719713268440879939544344529892700764986451568191074801102377617433786577254089509821431333432124702426014051991552.00000,0.00000,-57969632750867369796554728272895274659596197245245467692053005686069219921330084353176495661798863495109521462469290778165248.00000
,3016,41619431643918851914266713925511097876435608252977422993348626945439884306990479449758981351062850662104603274430371896229888.00000,0.00000,326763784548660915133336421179332096155237517899937558814001271754021421106538785567508292917611255772766165624854346203136.00000,0.00000,-63705186827620515290099688146549084455589114512828065820716593751615451639460342679664639180028238651218141187218303552061440.00000
,3017,45737285932617196359681306262357884071671306666383333617527144867372871321886007775976545497091201633811114323244337621630976.00000,0.00000,359094011042554170213736540240567670667127458529111623969608699576118075980218241439919164197746403659818120174882688860160.00000,0.00000,-70008220445062436897890281641430457386490296517636072242212260063858730999269842127201355880085780157888466809650088341667840.00000
,3018,50262563467457561535670908323978359157300580767727870731927242044380074572997634099344209537796300323137512811916984385011712.00000,0.00000,394623011680253447590462102151623182057408688803670334259611823213396855409500854576851020489655312208908976965728270811136.00000,0.00000,-76934880406935365867257590282551841432643387675935683204007595353598050857381160822233929938189293356430661157726550094774272.00000
,3019,55235574975789501645300057055767118068605363380640605377043170730985379208199696042065311651531150257381500625456233487269888.00000,0.00000,433667275306184616223346797635320711916019785352445812981148668863209711143579790630882160985338027903330616409632138067968.00000,0.00000,-84546868719142001619676664575768272864859539302697842539513748002178812667978089213463138589314260465635086389650312187084800.00000
,3020,60700619555176679696358767320769133806608046451633625333581955931624015577113843844652528218548464407656762640609631400886272.00000,0.00000,476574604381847930107165806203135336140944664708460240095098081662331342156106441928992637735929260665863195244206355382272.00000,0.00000,-92911992225147501714127894210373664500244107142690427019586039781752085445293096619507964387953972016646151803087378721013760.00000
,3021,66706379285402422909237884141919164307213306611206483820865350632990793477463636061736825693480622078530842578049786248691712.00000,0.00000,523727213175948336604351310861401219521867240913800918868669262869056645302373795729204480072900832838599672432310674784256.00000,0.00000,-102104766622674227158933744437184851464479242386919723553557317798606202758287888470308831184340376572552665719185078172516352.00000
,3022,73306352883649973657341448881316673877350559266942929187334587359347011910224563630342813048409452853980253676417045158166528.00000,0.00000,575545132491521783077565815973453771422817554739499865205176851588647572884952026982060445715064445314223913228109382418432.00000,0.00000,-112207080242210549246754008725119951398257894558897385267408302337890080155617697340022907942707329614628741218168349766189056.00000
,3023,80559332265815053682272491439129955859420356347073713769919690294821554464280492354498111728457844319038957970650597825708032.00000,0.00000,632489951259030384387412192335763405143108977549839923097945220036923377386790414613204405914058468301749590151970317926400.00000,0.00000,-123308923500207532136362180411277449470728338690272474277602169020008997892034425256022728414153305209469077196128928657309696.00000
,3024,88529926259112227175774458844031935133925150949986229703557736030573469916176386683465638089680245619180198206765333466841088.00000,0.00000,695068928325170996175257568731054350029717686446152806637582590802356527861376293562708106075401683720013119688393376137216.00000,0.00000,-135509190524860596745974418664065476448011169068082271299860863397846336577328853219384603041063941949939402686500310660153344.00000
,3025,97289136131155239712430887231918603899885791504754984059659496374721501944464760891289327708460617314728031469956317992452096.00000,0.00000,763839511064807514269340402586100166494514527251363205997753222657897378185762707970379366680641680708245809195385905741824.00000,0.00000,-148916560095280255820518656766636705564027864408336306592866854334286124898625722698615341339902018677885808109559523907207168.00000
,3026,106914988062268075754823867996661986711138401020089711112900270019446954396524315363936881949234059770293476567079120936108032.00000,0.00000,839414301067377063176694100838090025837185635688608538550578716232468326226638217362141414330291376732246898169478941507584.00000,0.00000,-163650463741370855885501654892418563018042885831115060733101806655112518965390229019079196752754086200250743612538123464998912.00000
