  , ,pop1, pop2 ,mo_rap, mo_len, mo_sol
1943,25277091759572807197397908101634272789958665181375746652914280199793169203796774580881288859633136576888592885748858880.00000,0.00033,22370125335942810119416747019806235245389654018973053819342028800.00000,0.00000,-38298623878140620630791257051004273018176254841356919733774874565476768023916672154206832930616602406418614574370521088.00000,
1944,29072450882631787741336397116299788704774813709894591570043979331578229182742882684295941015648887016130662434827403264.00000,0.00032,24136025341474951997693188067865561285293766229070040141930692608.00000,0.00000,-44049168003987559898685137664459329016255512370681839496000571392875541064748732508074905999663095940655540988050145280.00000,
1945,33437683747891818217552710018006758749126513646128177575634574005331242171131586774097842673418153623652827101757702144.00000,0.00032,26041325675914862784705387207139710086182382898511298860236668928.00000,0.00000,-50663157193775485948586092813859809959790708913311771321026561982028365544120272505370815750300624924599423584784351232.00000,
1946,38458356983311008622043171785924435480280778732728784252180659066099311904341924674662194766374712257599757659429404672.00000,0.00032,28097030615630805650962625421427863299677303462367101488811999232.00000,0.00000,-58270237853501534459353783928915428645416022694948872721224809057355236545942227951574602633137654179415674665434087424.00000,
1947,44232885058883231264491646579262797046486611954166270909223056401836627394487609684993025051353128814254153328085696512.00000,0.00032,30315013115704628711233909611836230944748331405371801205181775872.00000,0.00000,-67019522816489750855759926607040729267842107038756492276943047109642021821919217477990026844336581735665061226623270912.00000,
1948,50874459392048882330909107492674192219243659699212203589700133042779513697560292532858410456833725036018348342313484288.00000,0.00032,32708083383519184800759324795890745870376525670241328359163297792.00000,0.00000,-77082514230377099327487176104109477912061429875412066795257044031325521141734239273816219630705282400730210080951107584.00000,
1949,58513267108572736518963259808867725083296208691486458073157663017987066895401987240081711264021120343939277578450239488.00000,0.00032,35290062865551802248530249295514736796935514425534610804490371072.00000,0.00000,-88656465316019299384910206142748100228588641461120775108405305591846732799085993488942135500755112313273445983063113728.00000,
1950,67299042950700771403305608801147342360010860125763973742735184472006900225059599376887942873372908666831522359995793408.00000,0.00031,38075864074692908007332395403352975369166482801233119389625090048.00000,0.00000,-101968246895001169335855708408478812195760037904113724609391612165986099710693720501658548882119181708745335277958987776.00000,
1951,77404004354709893144695095402551036839221352452502204226758699473993563760368889243254718851735102535113592068886233088.00000,0.00031,41081576719141420417028304942777318060533144882777892931686629376.00000,0.00000,-117278794476833169802450938116977296623710693605528713224801304244487556073294122394900940432208861745897568634113359872.00000,
1952,89026227230792458472264768610126994621868370831796919390247424613521377291961700920973034557914636944115786707189628928.00000,0.00031,44324560630324029389699586299186904865128055631587389799839825920.00000,0.00000,-134888223076958266068774997912935765315670078339679156658395739626015110030266138920180968859558525540291811090200788992.00000,
1953,102393528616797324906519647937154730398190574351969831771954326100403561831930976635278637629275593096984004569642041344.00000,0.00031,47823546026554046081127045546185967564385314425893727907858087936.00000,0.00000,-155141710025450499341195017677253770238894724142930197371177212649203930945315616121160196490924787104862409961492185088.00000,
1954,117767932313013140317971027503571173254833639308003943448135527154623737684168675599630864033252712206898477143959797760.00000,0.00031,51598741691513834440635159556944823738148677546956261092241702912.00000,0.00000,-178436261080322949649145280266132272212526374765338582482537210894567269994147403599017353078963992278523723888164077568.00000,
1955,135450805032684788819586668995467259093788030829133233146359208741615884944826384346470863736921458211171984783198650368.00000,0.00031,55671951692357831393927053556916307255827268852811663524730241024.00000,0.00000,-205228492473764851091691490817605321067659949853594356253086776989692736316308493784715214749467429704585372769175207936.00000,
1956,155788763746301124929989665272281290430415460691717694802795808861030580997796249287920075033500548640085311467364024320.00000,0.00030,60066701311554651086758254033884840919445399495407043918954496000.00000,0.00000,-236043581433789612547551875285620711585934492125873117839110462073337215960154669113760366712259267774040686869771976704.00000,
1957,179180470014514513024262380940462081711284884653772961205681670685115614154193048447809520557998887769885550502064685056.00000,0.00030,64808372919801873032565601463575112703003433068975724408273371136.00000,0.00000,-271485560628052319609424724792266312380035044244435130574008558427745292960766448724461348483767349722584085871093350400.00000,
1958,206084444491168330356765788422187856398010659716235699394850106315616247510743950834616528568743793555889427324554182656.00000,0.00030,69924352574762708586275470281282937753408265406057390563448061952.00000,0.00000,-312249158319952058043606319395733945689227759409727712656039260309155216761527167973847092268412715014000823263956041728.00000,
1959,237028054775127531370736798729331827141935662031442836252528462175870145921403870448558242769620011570975310559798362112.00000,0.00030,75444188192322094383706762048860145326653209874588086036500316160.00000,0.00000,-359133416325950885466503474999599292639649796806368700262263388927835049019917850410832958054289694227506592774931611648.00000,
1960,272617852789410955358617709527524606775339591461407086274166740374029772631471680298154566990704360862407126340299915264.00000,0.00030,81399760203898153931520924359272295923133712021976077030339379200.00000,0.00000,-413057352711228789740287923225689149987511359853251366977979581423715526338255254600927407212728064034512406883050979328.00000,
1961,313551464319352541646298766132207808381090263927793765442366741705887405937091250914900625714454194743316660627114557440.00000,0.00030,87825465685459364450952946177715283778079739510131844115932905472.00000,0.00000,-475077976241443281840487213676844877645548903806768956675560229725567190377231317274176036597886788617066344579090874368.00000,
1962,360631263766702791311718349181435963835680173397652673289357016804346002532962396716216694654027486175924993473304854528.00000,0.00029,94758417021705377318989468233178183058893756370089511601118904320.00000,0.00000,-546411005707125447897012506307303103190862654680402556489267229537686529607487076616207708060509850465469364476955328512.00000,
1963,414780102170111630458459586245452402379356658359077136528610080052669415247164457680910953308740663133740483103942508544.00000,0.00029,102238656252818936323890313296040238234870131832913111740841984000.00000,0.00000,-628454700257744894634029676129473336938419179331935055346378909170711235222976451031683262589001004748091641066579558400.00000,
1964,477059396790248548713132885071930661506359637904064964480786250835359282319532575872846889534799901214367111744877232128.00000,0.00029,110309386341772305632864418524572639488951725893285480809057222656.00000,0.00000,-722817267864012926533171613858173218826065035058201376525073987989774021647903455258977755865399758620042368816567549952.00000,
1965,548689936848844450143206378225347732863232020906307226980624542080754948176406334805300496968362130334580241876763279360.00000,0.00029,119017220697898995170400304922629389439327940003398235654834880512.00000,0.00000,-831348389164915716269133467515809418178828491607383295600842663107980336413307584085838528760605845411294052136395997184.00000,
